"~id","~start_node_id","~end_node_id","~relationship_type"
"2223","839","330","EXHIBITED_IN"
"2224","839","128","EXHIBITED_IN"
"2225","530","152","EXHIBITED_IN"
"2226","530","173","EXHIBITED_IN"
"2227","530","233","EXHIBITED_IN"
"2228","795","152","EXHIBITED_IN"
"2229","795","150","EXHIBITED_IN"
"2230","795","174","EXHIBITED_IN"
"2231","674","172","EXHIBITED_IN"
"2232","674","173","EXHIBITED_IN"
"2233","674","174","EXHIBITED_IN"
"2234","841","172","EXHIBITED_IN"
"2235","841","173","EXHIBITED_IN"
"2236","841","174","EXHIBITED_IN"
"2237","954","172","EXHIBITED_IN"
"2238","954","173","EXHIBITED_IN"
"2239","954","174","EXHIBITED_IN"
"2240","1114","305","EXHIBITED_IN"
"2241","1114","342","EXHIBITED_IN"
"2242","1114","58","EXHIBITED_IN"
"2243","1171","305","EXHIBITED_IN"
"2244","1171","174","EXHIBITED_IN"
"2245","1171","306","EXHIBITED_IN"
"2246","747","173","EXHIBITED_IN"
"2247","747","147","EXHIBITED_IN"
"2248","747","150","EXHIBITED_IN"
"2249","1310","173","EXHIBITED_IN"
"2250","1310","147","EXHIBITED_IN"
"2251","1310","150","EXHIBITED_IN"
"2252","1304","233","EXHIBITED_IN"
"2253","1304","174","EXHIBITED_IN"
"2254","1304","191","EXHIBITED_IN"
"2255","740","147","EXHIBITED_IN"
"2256","740","150","EXHIBITED_IN"
"2257","740","174","EXHIBITED_IN"
"2258","708","147","EXHIBITED_IN"
"2259","708","150","EXHIBITED_IN"
"2260","708","132","EXHIBITED_IN"
"2261","1294","174","EXHIBITED_IN"
"2262","1294","306","EXHIBITED_IN"
"2263","1294","448","EXHIBITED_IN"
"2264","821","306","EXHIBITED_IN"
"2265","821","342","EXHIBITED_IN"
"2266","821","135","EXHIBITED_IN"
"2267","1163","342","EXHIBITED_IN"
"2268","1163","341","EXHIBITED_IN"
"2269","1163","58","EXHIBITED_IN"
"2270","1426","140","EXHIBITED_IN"
"2271","1426","421","EXHIBITED_IN"
"2272","1426","142","EXHIBITED_IN"
"2273","1168","245","EXHIBITED_IN"
"2274","1168","409","EXHIBITED_IN"
"2275","960","214","EXHIBITED_IN"
"2276","960","203","EXHIBITED_IN"
"2277","700","214","EXHIBITED_IN"
"2278","700","203","EXHIBITED_IN"
"2279","1195","214","EXHIBITED_IN"
"2280","1195","368","EXHIBITED_IN"
"2281","586","214","EXHIBITED_IN"
"2282","586","174","EXHIBITED_IN"
"2283","1110","174","EXHIBITED_IN"
"2284","1031","214","EXHIBITED_IN"
"2285","1031","261","EXHIBITED_IN"
"2286","567","214","EXHIBITED_IN"
"2287","567","493","EXHIBITED_IN"
"2288","1106","214","EXHIBITED_IN"
"2289","1106","440","EXHIBITED_IN"
"2290","634","214","EXHIBITED_IN"
"2291","634","191","EXHIBITED_IN"
"2292","1207","214","EXHIBITED_IN"
"2293","1207","105","EXHIBITED_IN"
"2294","649","493","EXHIBITED_IN"
"2295","649","386","EXHIBITED_IN"
"2296","526","483","EXHIBITED_IN"
"2297","526","140","EXHIBITED_IN"
"2298","568","464","EXHIBITED_IN"
"2299","568","309","EXHIBITED_IN"
"2300","790","144","EXHIBITED_IN"
"2301","790","343","EXHIBITED_IN"
"2304","1134","185","EXHIBITED_IN"
"2305","1134","96","EXHIBITED_IN"
"2306","1162","185","EXHIBITED_IN"
"2307","1162","402","EXHIBITED_IN"
"2308","1007","366","EXHIBITED_IN"
"2309","1007","406","EXHIBITED_IN"
"2310","1170","366","EXHIBITED_IN"
"2311","1170","406","EXHIBITED_IN"
"2312","516","366","EXHIBITED_IN"
"2313","516","406","EXHIBITED_IN"
"2314","713","375","EXHIBITED_IN"
"2315","713","174","EXHIBITED_IN"
"2316","930","153","EXHIBITED_IN"
"2317","930","53","EXHIBITED_IN"
"2318","705","157","EXHIBITED_IN"
"2319","705","349","EXHIBITED_IN"
"2320","731","416","EXHIBITED_IN"
"2321","731","142","EXHIBITED_IN"
"2322","1136","440","EXHIBITED_IN"
"2323","1136","406","EXHIBITED_IN"
"2324","1120","440","EXHIBITED_IN"
"2325","1120","261","EXHIBITED_IN"
"2326","833","484","EXHIBITED_IN"
"2327","833","150","EXHIBITED_IN"
"2328","600","289","EXHIBITED_IN"
"2329","600","373","EXHIBITED_IN"
"2330","765","176","EXHIBITED_IN"
"2331","765","47","EXHIBITED_IN"
"2332","912","255","EXHIBITED_IN"
"2333","912","72","EXHIBITED_IN"
"2334","611","227","EXHIBITED_IN"
"2335","611","47","EXHIBITED_IN"
"2336","1022","259","EXHIBITED_IN"
"2337","1022","376","EXHIBITED_IN"
"2338","717","259","EXHIBITED_IN"
"2339","717","230","EXHIBITED_IN"
"2340","625","219","EXHIBITED_IN"
"2341","625","132","EXHIBITED_IN"
"2342","1285","202","EXHIBITED_IN"
"2343","1285","305","EXHIBITED_IN"
"2344","850","466","EXHIBITED_IN"
"2345","850","156","EXHIBITED_IN"
"2346","601","349","EXHIBITED_IN"
"2347","601","389","EXHIBITED_IN"
"2348","647","349","EXHIBITED_IN"
"2349","647","386","EXHIBITED_IN"
"2350","770","349","EXHIBITED_IN"
"2351","770","156","EXHIBITED_IN"
"2352","817","349","EXHIBITED_IN"
"2353","817","386","EXHIBITED_IN"
"2354","811","349","EXHIBITED_IN"
"2355","811","203","EXHIBITED_IN"
"2356","1251","349","EXHIBITED_IN"
"2357","1251","386","EXHIBITED_IN"
"2358","1256","349","EXHIBITED_IN"
"2359","1256","331","EXHIBITED_IN"
"2360","510","156","EXHIBITED_IN"
"2361","510","120","EXHIBITED_IN"
"2362","557","156","EXHIBITED_IN"
"2363","557","120","EXHIBITED_IN"
"2364","575","156","EXHIBITED_IN"
"2365","575","321","EXHIBITED_IN"
"2366","652","156","EXHIBITED_IN"
"2367","652","118","EXHIBITED_IN"
"2368","754","156","EXHIBITED_IN"
"2369","754","406","EXHIBITED_IN"
"2370","818","156","EXHIBITED_IN"
"2371","818","120","EXHIBITED_IN"
"2372","827","156","EXHIBITED_IN"
"2373","827","120","EXHIBITED_IN"
"2374","972","156","EXHIBITED_IN"
"2375","972","120","EXHIBITED_IN"
"2376","978","156","EXHIBITED_IN"
"2377","978","320","EXHIBITED_IN"
"2378","1012","156","EXHIBITED_IN"
"2379","1012","120","EXHIBITED_IN"
"2380","1137","156","EXHIBITED_IN"
"2381","1137","120","EXHIBITED_IN"
"2382","1183","156","EXHIBITED_IN"
"2383","1183","120","EXHIBITED_IN"
"2384","1217","156","EXHIBITED_IN"
"2385","1217","120","EXHIBITED_IN"
"2386","1279","156","EXHIBITED_IN"
"2387","1279","120","EXHIBITED_IN"
"2388","919","390","EXHIBITED_IN"
"2389","919","297","EXHIBITED_IN"
"2390","533","368","EXHIBITED_IN"
"2391","533","333","EXHIBITED_IN"
"2392","940","368","EXHIBITED_IN"
"2393","940","141","EXHIBITED_IN"
"2394","1156","368","EXHIBITED_IN"
"2395","1156","96","EXHIBITED_IN"
"2396","1066","386","EXHIBITED_IN"
"2397","1066","406","EXHIBITED_IN"
"2398","1194","267","EXHIBITED_IN"
"2399","1194","323","EXHIBITED_IN"
"2400","518","117","EXHIBITED_IN"
"2401","518","445","EXHIBITED_IN"
"2402","599","376","EXHIBITED_IN"
"2403","599","178","EXHIBITED_IN"
"2404","953","323","EXHIBITED_IN"
"2405","953","178","EXHIBITED_IN"
"2406","738","377","EXHIBITED_IN"
"2407","738","253","EXHIBITED_IN"
"2408","1044","280","EXHIBITED_IN"
"2409","1044","104","EXHIBITED_IN"
"2410","722","321","EXHIBITED_IN"
"2411","722","333","EXHIBITED_IN"
"2412","537","321","EXHIBITED_IN"
"2413","537","258","EXHIBITED_IN"
"2414","1312","430","EXHIBITED_IN"
"2415","1312","178","EXHIBITED_IN"
"2416","856","332","EXHIBITED_IN"
"2417","856","333","EXHIBITED_IN"
"2418","545","332","EXHIBITED_IN"
"2419","545","239","EXHIBITED_IN"
"2420","959","332","EXHIBITED_IN"
"2421","959","333","EXHIBITED_IN"
"2422","1252","332","EXHIBITED_IN"
"2423","1252","333","EXHIBITED_IN"
"2424","1267","332","EXHIBITED_IN"
"2425","1267","203","EXHIBITED_IN"
"2426","556","333","EXHIBITED_IN"
"2427","556","332","EXHIBITED_IN"
"2428","1140","327","EXHIBITED_IN"
"2429","1140","331","EXHIBITED_IN"
"2430","1040","333","EXHIBITED_IN"
"2431","1040","273","EXHIBITED_IN"
"2432","640","333","EXHIBITED_IN"
"2433","640","413","EXHIBITED_IN"
"2434","1216","331","EXHIBITED_IN"
"2435","1216","330","EXHIBITED_IN"
"2436","646","53","EXHIBITED_IN"
"2437","646","173","EXHIBITED_IN"
"2438","1082","490","EXHIBITED_IN"
"2439","1082","173","EXHIBITED_IN"
"2440","1046","173","EXHIBITED_IN"
"2441","1046","174","EXHIBITED_IN"
"2442","941","450","EXHIBITED_IN"
"2443","941","150","EXHIBITED_IN"
"2444","942","450","EXHIBITED_IN"
"2445","942","150","EXHIBITED_IN"
"2446","1085","147","EXHIBITED_IN"
"2447","1085","150","EXHIBITED_IN"
"2448","781","150","EXHIBITED_IN"
"2449","781","132","EXHIBITED_IN"
"2450","517","174","EXHIBITED_IN"
"2451","517","220","EXHIBITED_IN"
"2452","535","174","EXHIBITED_IN"
"2453","535","306","EXHIBITED_IN"
"2454","891","174","EXHIBITED_IN"
"2455","891","306","EXHIBITED_IN"
"2456","993","174","EXHIBITED_IN"
"2457","993","306","EXHIBITED_IN"
"2458","1172","120","EXHIBITED_IN"
"2459","1172","363","EXHIBITED_IN"
"2460","1278","342","EXHIBITED_IN"
"2461","1278","135","EXHIBITED_IN"
"2462","921","342","EXHIBITED_IN"
"2463","921","135","EXHIBITED_IN"
"2464","718","341","EXHIBITED_IN"
"2465","718","135","EXHIBITED_IN"
"2466","736","341","EXHIBITED_IN"
"2467","736","51","EXHIBITED_IN"
"2468","683","341","EXHIBITED_IN"
"2469","683","68","EXHIBITED_IN"
"2470","1356","121","EXHIBITED_IN"
"2471","1356","96","EXHIBITED_IN"
"2472","1370","96","EXHIBITED_IN"
"2473","1370","347","EXHIBITED_IN"
"2474","1388","115","EXHIBITED_IN"
"2475","1388","448","EXHIBITED_IN"
"2476","1420","140","EXHIBITED_IN"
"2477","1420","141","EXHIBITED_IN"
"2478","1422","140","EXHIBITED_IN"
"2479","1422","142","EXHIBITED_IN"
"2480","1425","140","EXHIBITED_IN"
"2481","1425","141","EXHIBITED_IN"
"2482","1428","140","EXHIBITED_IN"
"2483","1428","142","EXHIBITED_IN"
"2484","1292","504","EXHIBITED_IN"
"2485","1198","496","EXHIBITED_IN"
"2486","782","496","EXHIBITED_IN"
"2487","1154","496","EXHIBITED_IN"
"2488","1027","496","EXHIBITED_IN"
"2489","1144","496","EXHIBITED_IN"
"2490","1204","501","EXHIBITED_IN"
"2491","991","496","EXHIBITED_IN"
"2492","1249","498","EXHIBITED_IN"
"2493","598","506","EXHIBITED_IN"
"2494","739","496","EXHIBITED_IN"
"2495","883","503","EXHIBITED_IN"
"2496","1013","496","EXHIBITED_IN"
"2497","1305","500","EXHIBITED_IN"
"2498","567","497","EXHIBITED_IN"
"2499","1191","506","EXHIBITED_IN"
"2500","693","496","EXHIBITED_IN"
"2501","1435","505","EXHIBITED_IN"
"2502","554","506","EXHIBITED_IN"
"2503","1363","506","EXHIBITED_IN"
"2504","1249","496","EXHIBITED_IN"
"2505","1435","496","EXHIBITED_IN"
"2506","567","506","EXHIBITED_IN"
